Time[s],Error[code],Description
1537.9,209,Error Code: 209
1537.9,209,Error Code: 209
1538.3,168,Error Code: 168
1538.4,168,Error Code: 168
1538.4,168,Error Code: 168
1538.5,168,Error Code: 168
1539.3,191,Error Code: 191
1641.1,209,Error Code: 209
1641.1,209,Error Code: 209
1641.2,209,Error Code: 209
1642.5,191,Error Code: 191
1674.4,197,Error Code: 197
